Unnamed: 0,code,year,period,id,Country,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling
9492,CAS_14265-44-2,2008,2008-01--2008-12,UKGB104028058240,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9509,CAS_14265-44-2,2008,2008-01--2008-12,UKGB104028058100,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9595,CAS_7723-14-0,2009,2009-01--2009-12,ES018MSPFES139MAR000711,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
9612,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0476,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9615,CAS_14265-44-2,2009,2009-01--2009-12,FRGR1337,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9624,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0471,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9639,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0455B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9660,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0475,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9687,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0462B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9742,CAS_14265-44-2,2008,2008-01--2008-12,FRHR95A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9759,CAS_14265-44-2,2008,2008-01--2008-12,FRCR156,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9763,CAS_7723-14-0,2008,2008-01--2008-12,FRHR89,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9764,CAS_7723-14-0,2008,2008-01--2008-12,FRHR73B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9766,CAS_14265-44-2,2008,2008-01--2008-12,FRHR93B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9772,CAS_7723-14-0,2008,2008-01--2008-12,FRHR96,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9773,CAS_14265-44-2,2008,2008-01--2008-12,FRHR97,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9779,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0309A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9784,CAS_7723-14-0,2008,2008-01--2008-12,FRCR176,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9806,CAS_7723-14-0,2008,2008-01--2008-12,FRGR2222,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9827,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0381,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9848,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0602021,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
9883,CAS_14265-44-2,2008,2008-01--2008-12,UKSC006506,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9884,CAS_14265-44-2,2008,2008-01--2008-12,UKSC010092,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9894,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0544,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9916,CAS_7723-14-0,2009,2009-01--2009-12,UKSC006800,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9917,CAS_14265-44-2,2009,2009-01--2009-12,UKSC006806,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9924,CAS_7723-14-0,2009,2009-01--2009-12,UKSC005266,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9936,CAS_14265-44-2,2009,2009-01--2009-12,UKSC006836,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9939,CAS_7723-14-0,2009,2009-01--2009-12,UKSC006839,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9944,CAS_14265-44-2,2009,2009-01--2009-12,UKSC005010,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9948,CAS_14265-44-2,2009,2009-01--2009-12,ES050MSPF011012003,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
9966,CAS_7723-14-0,2007,2007-01--2007-12,UKSC006301,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9967,CAS_7723-14-0,2007,2007-01--2007-12,UKSC004402,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9968,CAS_7723-14-0,2007,2007-01--2007-12,UKSC004700,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9969,CAS_7723-14-0,2007,2007-01--2007-12,UKSC005953,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9970,CAS_7723-14-0,2007,2007-01--2007-12,UKSC006200,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9971,CAS_7723-14-0,2007,2007-01--2007-12,UKSC004500,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9972,CAS_7723-14-0,2007,2007-01--2007-12,UKSC004704,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9973,CAS_7723-14-0,2007,2007-01--2007-12,UKSC004200,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9974,CAS_7723-14-0,2007,2007-01--2007-12,UKSC004001,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9976,CAS_7723-14-0,2007,2007-01--2007-12,UKSC006320,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9977,CAS_7723-14-0,2007,2007-01--2007-12,UKSC005700,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9978,CAS_7723-14-0,2007,2007-01--2007-12,UKSC006108,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9979,CAS_7723-14-0,2007,2007-01--2007-12,UKSC006102,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9981,CAS_7723-14-0,2007,2007-01--2007-12,UKSC006506,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
9984,CAS_14265-44-2,2009,2009-01--2009-12,FRHR205,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9987,CAS_7723-14-0,2009,2009-01--2009-12,FRHR216C,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
9988,CAS_14265-44-2,2009,2009-01--2009-12,FRHR216A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10023,CAS_7723-14-0,2009,2009-01--2009-12,FRHR228A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10024,CAS_14265-44-2,2009,2009-01--2009-12,FRHR180,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10028,CAS_14265-44-2,2009,2009-01--2009-12,FRHR183-H0182000,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10035,CAS_14265-44-2,2009,2009-01--2009-12,FRHR202A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10047,CAS_14265-44-2,2009,2009-01--2009-12,ES064MSPF000134890,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10053,CAS_7723-14-0,2009,2009-01--2009-12,FRHR190,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10062,CAS_14265-44-2,2009,2009-01--2009-12,FRHR202B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10063,CAS_14265-44-2,2009,2009-01--2009-12,FRHR233,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10104,CAS_7723-14-0,2006,2006-01--2006-12,UKGB103023075710,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10106,CAS_14265-44-2,2008,2008-01--2008-12,UKGB103023075710,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10108,CAS_14265-44-2,2006,2006-01--2006-12,UKGB103023074680,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10168,CAS_14265-44-2,2009,2009-01--2009-12,FRHR216C,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10196,CAS_14265-44-2,2010,2010-01--2010-12,ES030MSPF0733010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10203,CAS_7723-14-0,2009,2009-01--2009-12,FRFR295B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10210,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF1002020,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10229,CAS_7723-14-0,2009,2009-01--2009-12,FRFR292,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10238,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF1020010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10240,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF1020010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10243,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF1021010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10259,CAS_14265-44-2,2009,2009-01--2009-12,ES12154,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10262,CAS_7723-14-0,2009,2009-01--2009-12,ES12154,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10274,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF1005021,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10276,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0362,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10285,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF1021010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10289,CAS_7723-14-0,2009,2009-01--2009-12,FRGR1524,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10295,CAS_7723-14-0,2009,2009-01--2009-12,FRFR293A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10307,CAS_14265-44-2,2009,2009-01--2009-12,ES11918,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10414,CAS_7723-14-0,2007,2007-01--2007-12,UKSC023282,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10419,CAS_7723-14-0,2007,2007-01--2007-12,UKSC023000,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10420,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020305,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10422,CAS_7723-14-0,2007,2007-01--2007-12,UKSC023634,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10423,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020036,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10424,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020622,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10427,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020542,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10428,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020167,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10429,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020156,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10430,CAS_7723-14-0,2007,2007-01--2007-12,UKSC023065,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10439,CAS_7723-14-0,2009,2009-01--2009-12,ES11630,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10442,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020165,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10443,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020116,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10444,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020057,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10455,CAS_7723-14-0,2007,2007-01--2007-12,UKSC023129,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10457,CAS_7723-14-0,2007,2007-01--2007-12,UKSC023345,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10458,CAS_7723-14-0,2007,2007-01--2007-12,UKSC023315,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10459,CAS_7723-14-0,2007,2007-01--2007-12,UKSC023347,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10469,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020586,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10470,CAS_7723-14-0,2007,2007-01--2007-12,UKSC023579,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10471,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020047,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10472,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020329,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10473,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020254,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10487,CAS_14265-44-2,2006,2006-01--2006-12,UKGB104027063360,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10488,CAS_14265-44-2,2009,2009-01--2009-12,ES11808,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10499,CAS_14265-44-2,2007,2007-01--2007-12,UKGB104027057770,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10508,CAS_7723-14-0,2007,2007-01--2007-12,UKSC023319,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10509,CAS_7723-14-0,2007,2007-01--2007-12,UKSC023222,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10510,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020563,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10576,CAS_14265-44-2,2009,2009-01--2009-12,ES020MSPF000000005,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10579,CAS_14265-44-2,2009,2009-01--2009-12,ES020MSPF000000004,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10599,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0519010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10615,CAS_14265-44-2,2006,2006-01--2006-12,UKGB104026066830,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10616,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0709010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10638,CAS_7723-14-0,2009,2009-01--2009-12,FRDR354A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10641,CAS_7723-14-0,2009,2009-01--2009-12,FRDR2009,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10660,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0530,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10668,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0279,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10670,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0143B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10678,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0279,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10696,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0007A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10709,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0273,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10724,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0272C,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10726,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0282,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10733,CAS_7723-14-0,2009,2009-01--2009-12,FRHR13A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10736,CAS_14265-44-2,2009,2009-01--2009-12,FRHR4,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10737,CAS_7723-14-0,2009,2009-01--2009-12,FRHR4-F0406000,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10742,CAS_7723-14-0,2009,2009-01--2009-12,FRHR11A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10747,CAS_7723-14-0,2010,2010-01--2010-12,ES030MSPF0114010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10777,CAS_7723-14-0,2007,2007-01--2007-12,UKSC010156,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10778,CAS_7723-14-0,2007,2007-01--2007-12,UKSC010343,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10779,CAS_7723-14-0,2007,2007-01--2007-12,UKSC010422,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10780,CAS_7723-14-0,2007,2007-01--2007-12,UKSC010393,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10789,CAS_7723-14-0,2007,2007-01--2007-12,UKSC003100,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10791,CAS_7723-14-0,2007,2007-01--2007-12,UKSC003800,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10792,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020099,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10810,CAS_7723-14-0,2007,2007-01--2007-12,UKSC010918,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10811,CAS_7723-14-0,2007,2007-01--2007-12,UKSC010080,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10812,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020330,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10813,CAS_7723-14-0,2007,2007-01--2007-12,UKSC020209,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10817,CAS_7723-14-0,2007,2007-01--2007-12,UKSC010092,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10818,CAS_7723-14-0,2007,2007-01--2007-12,UKSC010076,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10835,CAS_14265-44-2,2009,2009-01--2009-12,ES100MSPF1000950,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
10862,CAS_7723-14-0,2009,2009-01--2009-12,FRFR161,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10869,CAS_7723-14-0,2009,2009-01--2009-12,FRFR170,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10871,CAS_14265-44-2,2009,2009-01--2009-12,FRFR166,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10885,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0323,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10888,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0530,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10890,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0527,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10895,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0455B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10897,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0062,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10899,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0331A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10902,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0149,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10904,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0149,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10905,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0455B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10922,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0331A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10923,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0315B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10925,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0332,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10928,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0339,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10931,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0338,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10933,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0062,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10938,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0338,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10940,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0340B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
10949,CAS_14265-44-2,2007,2007-01--2007-12,UKGB105032045370,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
10988,CAS_14265-44-2,2008,2008-01--2008-12,FRHR242,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
